EntryNum	Timestamp	nodeType	CompleteNode	Core	Bank	Syndrome	Type	Addr	Socket	Apic	err_CPU_bit	scrub	L3_low	L3_high	ucc	ecc	pcc	miscInfo	ue	over	Date	weeknumber
156	1349542496	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = d825	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 11:54:56	40
157	1349542501	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = d2bf	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 11:55:01	40
158	1349542506	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = 9759	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 11:55:06	40
159	1349542514	compute	c0-7c0s7n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	732a4c080	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 11:55:14	40
160	1349542531	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 11:55:31	40
161	1349542587	compute	c21-7c1s0n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	dc645d0b0	1	2	0	0	0	0	0	1	0	1	0	1	2012-10-06 11:56:27	40
162	1349542834	compute	c11-2c0s1n0	28	2	-1	L2 ECC Error	423becf40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:00:34	40
163	1349543038	compute	c3-3c0s3n1	8	4	-1	Table Walk Data Error	3140	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:03:58	40
164	1349543056	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:04:16	40
165	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5c03ab980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
166	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5c09ce9a0	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
167	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5c0b4b980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
168	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5c244a980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
169	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5e1951980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
170	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	5e226f980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
171	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	607392980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
172	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	607e6b980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
173	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	66ac12980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
174	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	68be8f980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
175	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6933f0980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
176	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6d060c980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
177	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6e4c70980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
178	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	76732d980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
179	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	78086c990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
180	1349543186	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7d054e980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 12:06:26	40
181	1349543189	compute	c0-2c1s6n2	16	4	 Chipkill ECC syndrome = 15c	ECC Error	ae0e13f90	1	20	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:06:29	40
182	1349543245	compute	c2-9c1s4n2	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	3f7697430	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:07:25	40
183	1349543281	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:08:01	40
184	1349543284	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	423becf40	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:08:04	40
185	1349543731	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:15:31	40
186	1349543734	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	427ffcd40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:15:34	40
187	1349543999	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 2c6	ECC Error	18297c8b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:19:59	40
188	1349544149	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 65bd	ECC Error	18297c880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:22:29	40
189	1349544184	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	429df4d40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:23:04	40
190	1349544224	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = ecfe	ECC Error	1e754d880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:23:44	40
191	1349544235	GPU	c21-2c2s7n3	0	4	 Chipkill ECC syndrome = 208	ECC Error	222973220	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:23:55	40
192	1349544334	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	429df4d40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:25:34	40
193	1349544389	compute	c20-5c1s6n2	14	2	-1	L2 cache Fill ECC error	429df4d40	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:26:29	40
194	1349544544	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	1	2012-10-06 12:29:04	40
195	1349544685	GPU	c21-2c2s7n3	0	4	 Chipkill ECC syndrome = 208	ECC Error	222973220	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:31:25	40
196	1349544688	compute	c3-3c0s3n1	8	4	-1	Table Walk Data Error	3140	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:31:28	40
197	1349544781	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:33:01	40
198	1349544868	compute	c15-6c1s4n2	24	4	 Chipkill ECC syndrome = 24b	ECC Error	e9f66feb0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:34:28	40
199	1349545159	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	429df4d40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:39:19	40
200	1349545231	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:40:31	40
201	1349545306	compute	c0-6c2s2n2	8	4	 Chipkill ECC syndrome = 6720	ECC Error	53a203ad0	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:41:46	40
202	1349545309	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	427ffcd40	0	8	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:41:49	40
203	1349545360	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = 9a1	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:42:40	40
204	1349545366	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = c407	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:42:46	40
205	1349545373	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = 4390	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:42:53	40
206	1349545380	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = e1a7	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:43:00	40
207	1349545380	compute	c0-7c0s7n3	8	4	-1	ECC Error	732a4c040	0	8	0	0	0	0	0	0	0	0	0	0	2012-10-06 12:43:00	40
208	1349545381	compute	c21-7c0s2n3	8	4	-1	ECC Error	dc645d0b0	1	28	0	0	0	0	0	0	0	0	0	0	2012-10-06 12:43:01	40
209	1349545387	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = 2dc7	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:43:07	40
210	1349545387	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = e475	ECC Error	21e54e840	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:43:07	40
211	1349545394	compute	c0-7c0s7n3	8	4	 Chipkill ECC syndrome = a6bc	ECC Error	732a4c000	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:43:14	40
212	1349545456	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:44:16	40
213	1349545606	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:46:46	40
214	1349545718	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:48:38	40
215	1349545756	GPU	c20-0c1s0n1	5	2	-1	L2 cache Fill ECC error	dc645d0b0	0	4	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:49:16	40
216	1349545757	GPU	c20-0c1s0n1	4	2	-1	L2 ECC Error	dc645d0b0	0	5	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:49:17	40
217	1349545817	compute	c3-2c0s6n1	24	4	 Chipkill ECC syndrome = 30c0	ECC Error	eccfe4000	1	28	0	1	0	0	0	1	0	1	0	1	2012-10-06 12:50:17	40
218	1349546056	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:54:16	40
219	1349546134	compute	c11-2c0s1n0	8	4	 Chipkill ECC syndrome = 8ce	ECC Error	423becf40	0	8	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:55:34	40
220	1349546206	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:56:46	40
221	1349546243	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 12:57:23	40
222	1349546335	GPU	c21-2c2s7n3	0	4	 Chipkill ECC syndrome = 208	ECC Error	222973220	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 12:58:55	40
223	1349546431	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	41a5dc640	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:00:31	40
224	1349546511	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 3b0c	ECC Error	25f9e82a0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:01:51	40
225	1349546518	compute	c15-6c1s4n2	24	4	 Chipkill ECC syndrome = 24b	ECC Error	e8d077cb0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:01:58	40
226	1349546656	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:04:16	40
227	1349546737	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 830e	ECC Error	106a55890	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:05:37	40
228	1349546786	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6c970b980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:26	40
229	1349546786	compute	c0-11c2s3n1	8	4	-1	NB Array Error	794eaa980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:26	40
230	1349546786	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a6eef9b0	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:26	40
231	1349546786	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a76d0990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:26	40
232	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	198af2980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
233	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	235af0980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
234	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6c9713980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
235	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	6c97b3980	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:27	40
236	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	730231980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
237	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7319519b0	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
238	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	794e8c990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:27	40
239	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a680b990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:27	40
240	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a706a980	0	8	10	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:27	40
241	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a70ab980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
242	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a7313980	0	8	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:27	40
243	1349546787	compute	c0-11c2s3n1	8	4	-1	NB Array Error	7a736b990	0	8	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:06:27	40
244	1349546788	compute	c12-7c1s7n2	24	4	-1	NB Array Error	bde6012cc	1	28	1110	0	0	1	0	1	0	1	0	0	2012-10-06 13:06:28	40
245	1349546887	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 163	ECC Error	21f5dc890	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:08:07	40
246	1349546961	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = ec30	ECC Error	25f9e8280	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:09:21	40
247	1349546962	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 12a1	ECC Error	1e785f4d0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:09:22	40
248	1349546968	compute	c15-6c1s4n2	24	4	 Chipkill ECC syndrome = 24b	ECC Error	e8e3cfcb0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:09:28	40
249	1349547075	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 149a	ECC Error	1e76f0880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:11:15	40
250	1349547088	compute	c9-0c2s5n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	27a79eb30	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:11:28	40
251	1349547111	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:11:51	40
252	1349547112	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 15f9	ECC Error	1e41c9a00	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:11:52	40
253	1349547255	compute	c7-10c1s2n3	24	4	 Chipkill ECC syndrome = 2010	ECC Error	f9fdc7670	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:14:15	40
254	1349547295	compute	c2-9c1s4n2	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	3f76974b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:14:55	40
255	1349547394	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 2c6	ECC Error	1085de8b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:16:34	40
256	1349547469	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = ff3c	ECC Error	1012e4b80	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:17:49	40
257	1349547481	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:18:01	40
258	1349547594	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:19:54	40
259	1349547631	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:20:31	40
260	1349547706	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	41a5dc640	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:21:46	40
261	1349547731	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	21e4fa880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:22:11	40
262	1349547744	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:22:24	40
263	1349547806	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = ff3c	ECC Error	207ed7b80	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:23:26	40
264	1349547844	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 173f	ECC Error	106a51880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:24:04	40
265	1349547900	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 2c6	ECC Error	1241cceb0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:25:00	40
266	1349547936	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = ec30	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:25:36	40
267	1349547956	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	21e7d4880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:25:56	40
268	1349547985	GPU	c21-2c2s7n3	0	4	 Chipkill ECC syndrome = 208	ECC Error	222973220	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:26:25	40
269	1349547985	compute	c6-9c1s5n1	24	4	-1	Table Walk Data Error	122c0	0	0	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:26:25	40
270	1349547988	compute	c11-1c1s3n1	16	4	-1	Table Walk Data Error	11b80	1	28	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:26:28	40
271	1349547988	compute	c6-9c1s5n1	0	4	 Chipkill ECC syndrome = 810	ECC Error	11b80	1	20	0	0	0	1	0	1	0	1	0	1	2012-10-06 13:26:28	40
272	1349548025	service	c1-7c0s6n2	16	4	-1	Table Walk Data Error	4181cd8f0	0	0	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:27:05	40
273	1349548044	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:27:24	40
274	1349548045	compute	c2-9c1s4n2	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	3f76974b0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:27:25	40
275	1349548100	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:28:20	40
276	1349548138	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:28:58	40
277	1349548147	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	1	2012-10-06 13:29:07	40
278	1349548148	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	1	2012-10-06 13:29:08	40
279	1349548149	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	1	2012-10-06 13:29:09	40
280	1349548154	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	0	2012-10-06 13:29:14	40
281	1349548155	service	c1-3c2s7n1	16	4	-1	Table Walk Data Error	1eac0	1	20	0	0	1	0	0	1	0	1	0	1	2012-10-06 13:29:15	40
282	1349548194	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:29:54	40
283	1349548237	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 20ce	ECC Error	21e4fc880	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:30:37	40
284	1349548312	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 163	ECC Error	21e54e890	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:31:52	40
285	1349548338	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 15f9	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:32:18	40
286	1349548350	compute	c22-4c2s4n3	0	4	-1	ECC Error	21f5d8880	0	0	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:32:30	40
287	1349548376	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:32:56	40
288	1349548386	compute	c0-7c1s7n0	0	4	-1	ECC Error	25f9e8240	0	0	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:33:06	40
289	1349548415	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8250	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:33:35	40
290	1349548419	service	c1-7c0s6n2	0	4	 Chipkill ECC syndrome = 810	ECC Error	4181cd8f0	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:33:39	40
291	1349548419	compute	c21-7c0s2n3	0	4	-1	ECC Error	dc645d0b0	1	28	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:33:39	40
292	1349548481	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 1067	ECC Error	1e754a000	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:34:41	40
293	1349548489	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 2c6	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:34:49	40
294	1349548518	compute	c22-4c2s4n3	0	4	-1	ECC Error	1e785e8b0	0	0	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:35:18	40
295	1349548526	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:35:26	40
296	1349548536	compute	c0-7c1s7n0	0	4	-1	ECC Error	25f9e8240	0	0	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:35:36	40
297	1349548565	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:36:05	40
298	1349548589	compute	c15-5c0s3n2	0	4	-1	NB Array Error	12cf8a04c	0	0	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:36:29	40
299	1349548611	compute	c0-7c1s7n0	0	4	-1	ECC Error	25f9e8240	0	0	0	0	0	0	0	0	0	0	0	0	2012-10-06 13:36:51	40
300	1349548644	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:37:24	40
301	1349548719	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:38:39	40
302	1349548835	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8240	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:40:35	40
303	1349549019	compute	c5-6c2s0n3	16	4	 Chipkill ECC syndrome = 5c02	ECC Error	9dbfddb90	1	20	0	0	0	0	0	1	0	1	0	0	2012-10-06 13:43:39	40
304	1349549189	compute	c2-11c2s2n2	0	4	-1	NB Array Error	11902604c	0	0	0	0	0	1	0	1	0	1	0	0	2012-10-06 13:46:29	40
305	1349549229	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 8b10	ECC Error	25f9e8280	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:47:09	40
306	1349549250	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = 6720	ECC Error	25f9e82c0	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:47:30	40
307	1349549254	compute	c0-7c1s7n0	0	4	 Chipkill ECC syndrome = c604	ECC Error	25f9e8260	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:47:34	40
308	1349549281	compute	c21-7c0s2n3	24	4	 Chipkill ECC syndrome = 8fd	ECC Error	dc645d0b0	1	28	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:48:01	40
309	1349549400	compute	c22-4c2s4n3	0	4	 Chipkill ECC syndrome = 15f9	ECC Error	1e7b72840	0	0	0	0	0	0	0	1	0	1	0	1	2012-10-06 13:50:00	40
